policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0401,0.67,0.67,10,2,12,1,6297,0.1787,0.28,0.7076,0.187,0.14,3.0272,11.0,11.0,1.0,0.0,0.0,0.0,0.4631,0.105,0.169,0.6,0.1541,0.2338,0.6578,0.1719,0.2587,0.7076,0.187,0.28,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.169, 'positive_alert_rate': 0.4631, 'negative_alert_rate': 0.105}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2338, 'positive_alert_rate': 0.6, 'negative_alert_rate': 0.1541}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2587, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.1719}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.28, 'positive_alert_rate': 0.7076, 'negative_alert_rate': 0.187}]",0.0,True
policy_0402,0.67,0.67,10,2,24,1,6297,0.1787,0.28,0.7076,0.187,0.14,3.0272,11.0,11.0,1.0,0.0,0.0,0.0,0.4631,0.105,0.169,0.6,0.1541,0.2338,0.6578,0.1719,0.2587,0.7076,0.187,0.28,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.169, 'positive_alert_rate': 0.4631, 'negative_alert_rate': 0.105}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2338, 'positive_alert_rate': 0.6, 'negative_alert_rate': 0.1541}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2587, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.1719}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.28, 'positive_alert_rate': 0.7076, 'negative_alert_rate': 0.187}]",0.0,True
policy_0406,0.67,0.62,10,2,6,1,6297,0.1787,0.28,0.7076,0.187,0.14,3.5222,11.0,11.0,1.0,0.0,0.0,0.0,0.4631,0.105,0.169,0.6,0.1541,0.2338,0.6578,0.1719,0.2587,0.7076,0.187,0.28,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.169, 'positive_alert_rate': 0.4631, 'negative_alert_rate': 0.105}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2338, 'positive_alert_rate': 0.6, 'negative_alert_rate': 0.1541}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2587, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.1719}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.28, 'positive_alert_rate': 0.7076, 'negative_alert_rate': 0.187}]",0.0,True
policy_0407,0.67,0.62,10,2,12,1,6297,0.1787,0.28,0.7076,0.187,0.14,3.5222,11.0,11.0,1.0,0.0,0.0,0.0,0.4631,0.105,0.169,0.6,0.1541,0.2338,0.6578,0.1719,0.2587,0.7076,0.187,0.28,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.169, 'positive_alert_rate': 0.4631, 'negative_alert_rate': 0.105}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2338, 'positive_alert_rate': 0.6, 'negative_alert_rate': 0.1541}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2587, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.1719}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.28, 'positive_alert_rate': 0.7076, 'negative_alert_rate': 0.187}]",0.0,True
policy_0408,0.67,0.62,10,2,24,1,6297,0.1787,0.28,0.7076,0.187,0.14,3.5222,11.0,11.0,1.0,0.0,0.0,0.0,0.4631,0.105,0.169,0.6,0.1541,0.2338,0.6578,0.1719,0.2587,0.7076,0.187,0.28,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.169, 'positive_alert_rate': 0.4631, 'negative_alert_rate': 0.105}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2338, 'positive_alert_rate': 0.6, 'negative_alert_rate': 0.1541}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2587, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.1719}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.28, 'positive_alert_rate': 0.7076, 'negative_alert_rate': 0.187}]",0.0,True
policy_0409,0.67,0.67,12,1,6,1,6297,0.1787,0.2839,0.712,0.1908,0.142,2.9655,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0410,0.67,0.67,12,1,12,1,6297,0.1787,0.2839,0.712,0.1908,0.142,2.9655,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0411,0.67,0.67,12,1,24,1,6297,0.1787,0.2839,0.712,0.1908,0.142,2.9655,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0415,0.67,0.62,12,1,6,1,6297,0.1787,0.2839,0.712,0.1908,0.142,3.5167,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0416,0.67,0.62,12,1,12,1,6297,0.1787,0.2839,0.712,0.1908,0.142,3.5167,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0417,0.67,0.62,12,1,24,1,6297,0.1787,0.2839,0.712,0.1908,0.142,3.5167,12.0,12.0,1.0,0.0,0.0,0.0,0.4773,0.1071,0.1733,0.6098,0.1564,0.2374,0.6613,0.175,0.2619,0.712,0.1908,0.2839,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1733, 'positive_alert_rate': 0.4773, 'negative_alert_rate': 0.1071}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2374, 'positive_alert_rate': 0.6098, 'negative_alert_rate': 0.1564}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2619, 'positive_alert_rate': 0.6613, 'negative_alert_rate': 0.175}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2839, 'positive_alert_rate': 0.712, 'negative_alert_rate': 0.1908}]",0.0,True
policy_0388,0.67,0.67,8,2,6,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.1232,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0389,0.67,0.67,8,2,12,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.1232,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0390,0.67,0.67,8,2,24,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.1232,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0394,0.67,0.62,8,2,6,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.688,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0395,0.67,0.62,8,2,12,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.688,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0396,0.67,0.62,8,2,24,1,6297,0.1787,0.2893,0.7191,0.1959,0.1447,3.688,9.0,9.0,1.0,0.0,0.0,0.0,0.5013,0.1208,0.1888,0.616,0.1645,0.2452,0.6711,0.1817,0.2692,0.7191,0.1959,0.2893,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1888, 'positive_alert_rate': 0.5013, 'negative_alert_rate': 0.1208}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2452, 'positive_alert_rate': 0.616, 'negative_alert_rate': 0.1645}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2692, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1817}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2893, 'positive_alert_rate': 0.7191, 'negative_alert_rate': 0.1959}]",0.0,True
policy_0376,0.67,0.67,7,2,6,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.1698,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0377,0.67,0.67,7,2,12,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.1698,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0378,0.67,0.67,7,2,24,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.1698,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0382,0.67,0.62,7,2,6,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.7593,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0383,0.67,0.62,7,2,12,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.7593,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0384,0.67,0.62,7,2,24,1,6297,0.1787,0.2919,0.7209,0.1986,0.1459,3.7593,8.0,8.0,1.0,0.0,0.0,0.0,0.5102,0.1253,0.1941,0.6196,0.1676,0.2484,0.6747,0.1845,0.272,0.7209,0.1986,0.2919,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1941, 'positive_alert_rate': 0.5102, 'negative_alert_rate': 0.1253}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2484, 'positive_alert_rate': 0.6196, 'negative_alert_rate': 0.1676}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.272, 'positive_alert_rate': 0.6747, 'negative_alert_rate': 0.1845}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2919, 'positive_alert_rate': 0.7209, 'negative_alert_rate': 0.1986}]",0.0,True
policy_0352,0.65,0.65,12,2,6,1,6297,0.1787,0.2939,0.7271,0.1997,0.147,3.1599,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213,0.1638,0.2455,0.6711,0.1831,0.2703,0.7271,0.1997,0.2939,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2455, 'positive_alert_rate': 0.6213, 'negative_alert_rate': 0.1638}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2703, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1831}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2939, 'positive_alert_rate': 0.7271, 'negative_alert_rate': 0.1997}]",0.0,True
policy_0353,0.65,0.65,12,2,12,1,6297,0.1787,0.2939,0.7271,0.1997,0.147,3.1599,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213,0.1638,0.2455,0.6711,0.1831,0.2703,0.7271,0.1997,0.2939,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2455, 'positive_alert_rate': 0.6213, 'negative_alert_rate': 0.1638}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2703, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1831}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2939, 'positive_alert_rate': 0.7271, 'negative_alert_rate': 0.1997}]",0.0,True
policy_0354,0.65,0.65,12,2,24,1,6297,0.1787,0.2939,0.7271,0.1997,0.147,3.1599,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213,0.1638,0.2455,0.6711,0.1831,0.2703,0.7271,0.1997,0.2939,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2455, 'positive_alert_rate': 0.6213, 'negative_alert_rate': 0.1638}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2703, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1831}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2939, 'positive_alert_rate': 0.7271, 'negative_alert_rate': 0.1997}]",0.0,True
policy_0358,0.65,0.6,12,2,6,1,6297,0.1787,0.2939,0.7271,0.1997,0.147,3.6232,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213,0.1638,0.2455,0.6711,0.1831,0.2703,0.7271,0.1997,0.2939,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.2455, 'positive_alert_rate': 0.6213, 'negative_alert_rate': 0.1638}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2703, 'positive_alert_rate': 0.6711, 'negative_alert_rate': 0.1831}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2939, 'positive_alert_rate': 0.7271, 'negative_alert_rate': 0.1997}]",0.0,True
