policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0863,0.855,0.805,6,2,24,1,6297,0.1787,0.3479,0.5538,0.3032,0.1973,2.6992,7.0,8.0,1.0,0.0,0.0,0.0,0.5236,0.2842,0.3264,0.5268,0.3063,0.3446,0.5246,0.3388,0.3741,0.5159,0.355,0.3868,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3264, 'positive_alert_rate': 0.5236, 'negative_alert_rate': 0.2842}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3446, 'positive_alert_rate': 0.5268, 'negative_alert_rate': 0.3063}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3741, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3388}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3868, 'positive_alert_rate': 0.5159, 'negative_alert_rate': 0.355}]",0.0,True
policy_0864,0.855,0.805,6,2,48,1,6297,0.1787,0.3479,0.5538,0.3032,0.1973,2.6992,7.0,8.0,1.0,0.0,0.0,0.0,0.5236,0.2842,0.3264,0.5268,0.3063,0.3446,0.5246,0.3388,0.3741,0.5159,0.355,0.3868,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3264, 'positive_alert_rate': 0.5236, 'negative_alert_rate': 0.2842}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3446, 'positive_alert_rate': 0.5268, 'negative_alert_rate': 0.3063}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3741, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3388}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3868, 'positive_alert_rate': 0.5159, 'negative_alert_rate': 0.355}]",0.0,True
policy_1201,0.865,0.865,7,1,6,1,6297,0.1787,0.3527,0.56,0.3076,0.2,1.93,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1202,0.865,0.865,7,1,12,1,6297,0.1787,0.3527,0.56,0.3076,0.2,1.93,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1203,0.865,0.865,7,1,24,1,6297,0.1787,0.3527,0.56,0.3076,0.2,1.93,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1204,0.865,0.865,7,1,48,1,6297,0.1787,0.3527,0.56,0.3076,0.2,1.93,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1209,0.865,0.845,7,1,6,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.2695,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1210,0.865,0.845,7,1,12,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.2695,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1211,0.865,0.845,7,1,24,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.2695,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1212,0.865,0.845,7,1,48,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.2695,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1217,0.865,0.815,7,1,6,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.6562,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1218,0.865,0.815,7,1,12,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.6562,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1219,0.865,0.815,7,1,24,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.6562,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1220,0.865,0.815,7,1,48,1,6297,0.1787,0.3527,0.56,0.3076,0.2,2.6562,7.0,7.0,1.0,0.0,0.0,0.0,0.5309,0.2912,0.3335,0.5328,0.3103,0.3489,0.53,0.3434,0.3788,0.5218,0.3585,0.3907,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.5309, 'negative_alert_rate': 0.2912}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3489, 'positive_alert_rate': 0.5328, 'negative_alert_rate': 0.3103}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3788, 'positive_alert_rate': 0.53, 'negative_alert_rate': 0.3434}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3907, 'positive_alert_rate': 0.5218, 'negative_alert_rate': 0.3585}]",0.0,True
policy_1081,0.86,0.86,9,1,6,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,1.827,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
policy_1082,0.86,0.86,9,1,12,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,1.827,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
policy_1083,0.86,0.86,9,1,24,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,1.827,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
policy_1084,0.86,0.86,9,1,48,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,1.827,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
policy_1089,0.86,0.84,9,1,6,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,2.1289,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
policy_1090,0.86,0.84,9,1,12,1,6297,0.1787,0.354,0.5529,0.3107,0.2007,2.1289,9.0,9.0,1.0,0.0,0.0,0.0,0.5245,0.2939,0.3346,0.5278,0.3134,0.3506,0.5246,0.3456,0.3796,0.5147,0.3608,0.3912,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.3346, 'positive_alert_rate': 0.5245, 'negative_alert_rate': 0.2939}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3506, 'positive_alert_rate': 0.5278, 'negative_alert_rate': 0.3134}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3796, 'positive_alert_rate': 0.5246, 'negative_alert_rate': 0.3456}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3912, 'positive_alert_rate': 0.5147, 'negative_alert_rate': 0.3608}]",0.0,True
